predicted_cluster,RelSpeed,SpinRate,InducedVertBreak,HorzBreak,count,RetagPitchType
0,85.3479031584939,2355.8930977171344,18.21284158630463,-6.13915599998168,1,Fastball
0,85.33754410617277,2443.489917630349,18.41006803019271,-8.79924931029477,1,Fastball
0,88.57543057242822,2483.4601321831774,11.101501220957953,-5.635882576429508,1,Fastball
0,87.0812489410825,2364.3466949805766,12.480411921692784,-6.183498533672369,1,Fastball
0,86.48439237338228,2356.445402813738,14.463037128420522,-7.170829551712479,1,Fastball
0,86.50670118514506,2244.91827087817,17.174413906047548,-8.571089789264965,1,Fastball
0,86.21766133637169,2317.4888666099955,15.882662681400708,-6.414561368013823,1,Fastball
0,90.49363663971623,2424.9824962231505,13.840698009266898,-6.374539558086892,1,Fastball
0,82.46832834831753,2333.2701307038274,14.473407015512462,-7.6104940399325995,1,Fastball
0,90.00239492342736,2463.621738878311,19.345519271456215,-6.427577281859058,1,Fastball
0,82.966371162288,2280.2638749432062,20.958519424369705,-8.201461753667738,1,Fastball
0,84.80916238455502,2401.2204361005847,19.57480706379715,-5.913362000935052,1,Fastball
0,85.3231976217076,2375.9384069562657,18.657336591652463,-6.957966014260695,1,Fastball
0,85.20997855671648,2433.1796596740364,12.780517453230011,-5.208157374479189,1,Fastball
0,87.78915080071967,2342.8939877946855,22.338026502458376,-7.424489983024714,1,Fastball
0,86.93639854489498,2402.138723110179,22.363738383477823,-7.906435701766622,1,Fastball
0,84.60478813069099,2521.556935134891,17.728757273151576,-8.286487103989623,1,Fastball
0,88.84565235063283,2356.747731675729,14.793737218787465,-7.744713082436831,1,Fastball
0,89.71545248279016,2393.4039181094186,11.34926276245187,-7.963990217507528,1,Fastball
0,88.99520456134628,2462.7026431068316,18.89127432483336,-6.007630862607104,1,Fastball
0,86.1353857653172,2354.0451185727743,17.520613967191192,-7.029893349943731,1,Fastball
0,87.11223167738129,2386.232434649008,20.461635777440534,-6.7777602575789375,1,Fastball
0,86.98082531762066,2398.085710852376,16.70540120371933,-4.90643217877052,1,Fastball
0,87.70284825890454,2299.5693624510855,17.291521731797406,-7.710606237451929,1,Fastball
0,87.7596697729735,2572.6224870890733,22.56529312754043,-8.952547182325812,1,Fastball
0,86.46764207238492,2311.971079786259,13.270506694903698,-5.963694269033667,1,Fastball
0,88.57846522998416,2503.3571319069742,14.170631634891258,-5.43334789877858,1,Fastball
0,85.65274566692112,2459.6499363247035,12.965384435676068,-7.204769731106836,1,Fastball
0,89.37514869103231,2278.784560681752,15.07859867861376,-8.22871070897489,1,Fastball
0,87.5855744334919,2245.8428301505387,13.062858443370704,-7.014761340553155,1,Fastball
0,87.38777086589349,2264.9073384634694,13.150850292190555,-7.526846589067406,1,Fastball
0,85.91367648359557,2220.5885265636043,19.66026824237182,-6.416364585869465,1,Fastball
0,87.02896801389124,2334.1416383651667,17.76900104430151,-8.511724176309945,1,Fastball
0,87.98708746881198,2348.5585252239216,18.165590637704618,-7.684723772118901,1,Fastball
0,88.14180485946343,2357.2769064988206,14.736801374676064,-8.645897801555956,1,Fastball
0,86.74560058098766,2432.7523779136636,20.48547326903464,-8.397710415692421,1,Fastball
0,84.50605391842656,2467.461812356901,17.43719509690791,-7.653729462897182,1,Fastball
0,84.41087915599965,2552.8623476588045,20.24230051701274,-7.391957117204794,1,Fastball
0,83.11066532012168,2519.9132444724078,20.19300428507613,-9.34096425363374,1,Fastball
0,84.69605761647796,2252.688266212683,15.66345055765035,-7.684990774980807,1,Fastball
0,87.99750563530668,2325.929120828613,20.153694619308276,-8.467202610590975,1,Fastball
0,88.63488536650429,2550.5170462962215,15.381813904210661,-6.634823489941608,1,Fastball
0,87.78473773372659,2491.5447201329043,13.95571388479166,-8.269091463061393,1,Fastball
0,82.74334996441218,2425.808254998673,18.98018211791847,-7.529623695481093,1,Fastball
0,84.4042594005514,2333.1884010995414,21.138635642511936,-5.88847838860569,1,Fastball
0,84.64379411478404,2277.0332175948456,14.081507353534139,-8.567165902704716,1,Fastball
0,83.2883706275286,2522.043801480952,21.439660979974214,-7.3570060179581915,1,Fastball
0,85.83953875005389,2488.048338780432,22.141048303992843,-6.755793073242042,1,Fastball
0,84.14601666828915,2364.3021154880275,14.36244782290923,-5.698303005653813,1,Fastball
0,85.57025398046811,2519.551624807872,16.819791968066593,-7.54425610140488,1,Fastball
0,88.35813925106693,2221.364065850154,13.271156032779167,-9.222304882181055,1,Fastball
0,85.48687836723245,2248.3801640006504,14.272334451953665,-7.570040768187021,1,Fastball
0,88.38750981435615,2438.029145484494,15.978430445926243,-6.171443599806484,1,Fastball
0,85.59217096967195,2353.6684817811715,24.079618508578797,-5.8071958905959375,1,Fastball
0,88.518479588304,2592.2184943618654,15.230399397099731,-6.788412729215327,1,Fastball
0,82.26519500947282,2335.098815754319,19.984324964053535,-9.071505306899692,1,Fastball
0,85.49541440142356,2511.690201800955,21.022808309834847,-8.212555602235298,1,Fastball
0,86.29681896372503,2353.7129370549355,17.92075484196961,-7.435816484922039,1,Fastball
0,87.98619144564373,2357.829810847718,14.632439311766188,-6.668741952888145,1,Fastball
0,82.51783157899885,2552.848801445929,19.11467010935496,-7.150152898528663,1,Fastball
0,85.30807582876506,2444.006050749538,22.47633364713051,-8.36856056926478,1,Fastball
0,82.95396588650385,2450.1381565359075,20.43230493872391,-7.061728153540768,1,Fastball
0,83.18078701725071,2288.462824705086,23.20412442085337,-7.543896500371516,1,Fastball
0,86.78531908826284,2457.216201303917,15.208057101505203,-8.77479235789795,1,Fastball
0,85.16269142289771,2249.890385962812,13.082568558867157,-9.31518075758441,1,Fastball
0,86.27442256579124,2241.2926019895626,14.870878742274016,-6.867811981446843,1,Fastball
0,89.011078590253,2473.5256343019532,21.14073709402884,-7.15031520728351,1,Fastball
0,86.37546261946873,2330.238304569315,17.97909722874231,-8.009306552601412,1,Fastball
0,85.6997145269066,2350.2336328004576,16.32472379289887,-7.83008875852121,1,Fastball
0,86.08021887619455,2388.2984399956667,19.0079680998343,-7.059547536174756,1,Fastball
0,88.54711993049692,2512.535369580282,16.50417076518122,-6.043575209992044,1,Fastball
0,88.96378081153384,2497.4134580246955,15.44540472219478,-5.189303897500879,1,Fastball
0,89.19553115910561,2403.227861847272,14.337328292674206,-7.047394965152092,1,Fastball
0,87.16043847238232,2399.195925398002,13.62619712393729,-8.374851111369658,1,Fastball
0,85.49805011397906,2430.6774653206103,17.139920606050538,-4.799009895298926,1,Fastball
0,88.93466350643759,2319.8728683435547,17.20294782456746,-6.855740950798271,1,Fastball
0,89.90452150119211,2506.601659378956,22.28224594007991,-6.407144112939348,1,Fastball
0,83.47728105050525,2298.8035254263013,21.09138815965388,-6.6619371215499115,1,Fastball
0,83.71954899979362,2302.698776035202,13.209776368835652,-6.962384188514749,1,Fastball
0,88.95028741748864,2445.0338669276766,19.59515258126724,-5.836210795952387,1,Fastball
0,88.7762293626687,2496.6636854404774,14.821738776668976,-7.31185947301937,1,Fastball
0,86.8787451569756,2579.69633570946,21.02112965322309,-8.209011826222813,1,Fastball
0,88.88917311652023,2522.642725858722,13.241417356855116,-7.8813961533024965,1,Fastball
0,88.13524410378656,2364.4822389222027,15.682202814764572,-8.29033657717511,1,Fastball
0,87.68783450291774,2458.527244599697,20.102231018705766,-8.379031810541088,1,Fastball
0,86.74110842347461,2508.466372787332,15.235994094588332,-7.390798195612285,1,Fastball
0,88.9874674430861,2497.4556544318916,14.305572291566923,-7.532858739843784,1,Fastball
0,86.92810849153611,2499.513351769018,13.42601063874311,-5.064470077275887,1,Fastball
0,89.26665615396081,2344.228255115225,19.02507940091191,-5.727446507217282,1,Fastball
0,86.05913514975572,2443.8239732090237,16.194391826056595,-6.755638261727371,1,Fastball
0,84.1727073107636,2252.27952255215,21.03146304609563,-7.21213970361795,1,Fastball
0,86.54090882743607,2343.5380840707553,17.139950047237395,-8.488495040152728,1,Fastball
0,88.9768309521932,2459.8328024777397,17.23290416897139,-7.347519844793268,1,Fastball
0,84.34281177354652,2375.023239249591,13.86501958191761,-6.913491392982171,1,Fastball
0,84.59555222072193,2409.468793709259,15.378590535855869,-8.140725787887439,1,Fastball
0,88.62834381272967,2540.1257063505745,21.755476800191765,-7.270094468829848,1,Fastball
0,86.4075094327411,2383.9212247072146,19.93966272367991,-7.0166411331492355,1,Fastball
0,85.05395558364759,2342.0347098776433,17.73330260608232,-8.409422551496263,1,Fastball
0,88.30199764535708,2273.651961999903,20.28296081434534,-7.81186047117311,1,Fastball
0,90.36037169336987,2302.460683868271,18.934400885210245,-8.87992117899039,1,Fastball
0,84.20870818356482,2236.061684153729,21.88521143535269,-6.334525512888877,1,Fastball
0,90.55311289742635,2385.810182024622,16.83344017256241,-6.2987338863668265,1,Fastball
0,90.14173706581118,2569.229640565732,20.230662571707676,-9.127827739433236,1,Fastball
0,87.66912693189558,2336.9547963189875,18.197101504789433,-5.993484127737024,1,Fastball
0,86.95369707446055,2429.7569001301626,18.18938118139693,-7.468457813982508,1,Fastball
0,86.63934380845421,2281.344824962936,19.054279053418377,-4.772942819303826,1,Fastball
0,85.33904226329787,2553.007426032793,19.882536573939806,-7.8251721732452415,1,Fastball
0,86.01342593490315,2277.7808082773727,15.88036822599433,-5.143696726607377,1,Fastball
0,83.708250273289,2440.9227113637053,15.782979161867798,-6.41111211256501,1,Fastball
0,87.68425555103667,2418.541552024444,18.009800930143857,-7.30747536037702,1,Fastball
0,89.95231317651036,2513.5634167399626,15.289902631829474,-8.47762085615779,1,Fastball
0,84.64983645603733,2253.245116559653,20.339756091837693,-7.5194671953742995,1,Fastball
0,86.07853681541569,2302.591789503269,19.924452855807033,-6.298156344296815,1,Fastball
0,83.49366655651933,2324.2209627165175,15.615415965595918,-6.143549405464719,1,Fastball
0,86.38645624798845,2533.292199405825,17.18344452069854,-6.521158919012146,1,Fastball
0,84.97091224571113,2420.3369805721622,15.986571005582489,-6.0002982539419865,1,Fastball
0,90.54885091499196,2400.139218082932,18.22186966602725,-7.313783202246915,1,Fastball
0,84.06718774027763,2403.710653953391,16.36501254145112,-5.914491369389071,1,Fastball
0,85.99670555620442,2362.094762645197,16.570427956930676,-5.644567313526573,1,Fastball
0,85.77412466073324,2347.1104382046474,19.95824226080219,-7.267143478053486,1,Fastball
0,87.02899008864013,2399.318083887011,15.807985780918518,-7.334228333272758,1,Fastball
0,82.16041278805415,2307.265443665147,18.46818378366005,-6.2664548232247,1,Fastball
0,86.97953087433862,2475.5385479023216,18.937064348096836,-6.785425647700045,1,Fastball
0,85.72936597082595,2344.069281994649,22.344852717284883,-7.014810210201981,1,Fastball
0,87.41830999659769,2447.6145594099753,20.952160260775997,-7.3124468879577185,1,Fastball
0,87.76132750823028,2272.144559796225,19.60361007157094,-6.72138400880665,1,Fastball
0,86.4128252747699,2391.950896878141,18.103596744526552,-6.849801180282936,1,Fastball
0,84.00201670118771,2514.5070362024285,17.365317243547544,-7.5145043947596415,1,Fastball
0,85.9271062955424,2448.497184384651,20.275292887945028,-5.2960083003549325,1,Fastball
0,86.4371876683697,2403.1677416453936,19.120628388417135,-8.236270923536633,1,Fastball
0,88.08262562076919,2401.9244265058405,13.594297934330852,-6.507036471318508,1,Fastball
0,86.40167718089675,2584.0209632314754,19.24095759054938,-6.996335962786072,1,Fastball
0,83.41673555965866,2471.206281029302,16.17282551377395,-5.268947874497874,1,Fastball
0,88.02023788735318,2304.77873176751,14.66348183978151,-6.407361974919461,1,Fastball
0,83.7949598070158,2329.4681922491927,14.610412940700812,-9.22538591426372,1,Fastball
0,86.84487879869387,2252.7504959421876,21.53729291481019,-7.025366360862218,1,Fastball
0,89.44708707367786,2357.3786875655705,22.196063846497985,-5.559654512592958,1,Fastball
0,89.86545871077819,2453.3134228475747,15.109046349879378,-7.092317159655698,1,Fastball
0,89.36529186627706,2438.501063915199,16.660740361959654,-7.4582874984386835,1,Fastball
0,89.16458167764942,2407.185312981326,20.217463080803086,-7.104150153854197,1,Fastball
0,86.85813658957747,2281.417215131786,18.39979085356847,-8.447493029523717,1,Fastball
0,88.64343800141566,2493.7549738302214,19.46825156740303,-8.678895827349463,1,Fastball
0,88.2379207814988,2493.2678188897244,12.575348026682093,-5.417525985887169,1,Fastball
0,86.62790498635097,2360.1295985992965,21.237045792692946,-9.187996741125675,1,Fastball
0,84.99532664662101,2448.6192922866576,15.476035245106674,-6.7634810859014465,1,Fastball
0,86.06258450902536,2450.229716310368,16.66891240940244,-6.392010078778095,1,Fastball
0,88.25518484692383,2368.7968709509555,23.057402821617625,-5.9756170964833935,1,Fastball
0,84.36458332966157,2556.610644555572,19.953359723610433,-4.864491499621463,1,Fastball
0,83.53561420321282,2393.464060326592,21.03714641029543,-6.783078061066701,1,Fastball
0,86.86796006063459,2488.9138453900346,15.590606255139338,-4.62406578962587,1,Fastball
0,85.71881798574726,2458.0329084453506,16.529191333372054,-7.774874171967588,1,Fastball
0,87.61020053705906,2374.664857058847,19.78937956946637,-6.269312126627678,1,Fastball
0,87.30309473853174,2546.9494499296998,15.57980307742747,-6.162292248734945,1,Fastball
0,88.82898499887749,2408.414420465154,15.734348695819499,-7.122638120611437,1,Fastball
0,84.12723442542404,2358.240126334938,14.183617119680463,-5.79725215703802,1,Fastball
0,88.92132274643934,2344.3438609305203,21.36011756741368,-6.866155905054443,1,Fastball
0,84.62026499212045,2364.116572141448,18.607757997460027,-6.254688881818797,1,Fastball
0,87.47456079595428,2585.036323373445,15.052956334672377,-7.535996584754684,1,Fastball
0,86.58555383210484,2463.1769780721465,12.033731277532771,-6.584562468754973,1,Fastball
0,87.24695694144222,2483.671866127486,21.335436702782218,-7.452251251417894,1,Fastball
0,87.82621749510227,2293.902855886064,14.435994050070384,-7.162625110744812,1,Fastball
0,86.9282911735732,2482.968841012186,21.077539836887947,-7.812961228457822,1,Fastball
0,87.54632522015044,2485.815932590009,19.04694640785657,-8.172453414999397,1,Fastball
0,88.65368089229828,2365.8298996559597,18.44237447528462,-6.8190198136736795,1,Fastball
0,88.19227980712608,2293.9332668803972,18.82764810295794,-7.615219201816152,1,Fastball
0,90.74350285255612,2311.6113748099556,15.125981177667455,-7.526192680644334,1,Fastball
0,87.16841593858842,2386.3891388164984,17.269618637223342,-7.513272665860875,1,Fastball
0,88.12923314348166,2382.105402348629,19.914222572613287,-6.0294065000739,1,Fastball
0,87.1553794268394,2396.708736417838,19.459123559658106,-7.251091105373925,1,Fastball
0,84.35520647192759,2415.130569649343,16.30358317525641,-8.443663034627402,1,Fastball
0,87.3648333175639,2351.021974447405,16.11208214335904,-6.480757195709223,1,Fastball
0,85.10545233754993,2576.1477880819575,15.881392356323273,-7.338017718200575,1,Fastball
0,86.64422215562107,2457.695833854622,16.87649392721502,-6.61220930579877,1,Fastball
0,89.3700447356281,2365.8585042773075,13.338494624327797,-7.076541438350812,1,Fastball
0,86.82127014385685,2570.7613292603646,17.99781945135482,-6.397102697220341,1,Fastball
0,87.58210726493361,2418.5904387953424,22.308836670251488,-8.993824420602145,1,Fastball
0,85.43056954220526,2351.2117687718023,16.695012009504662,-6.81303076361797,1,Fastball
0,88.04002100704163,2348.653270890565,19.37693446601625,-5.496918855642342,1,Fastball
0,86.4743349067278,2352.0828040267334,16.360244652204138,-7.078566660523763,1,Fastball
0,86.90874233871024,2405.858261758089,18.677320820923928,-4.668950580925856,1,Fastball
0,89.2624835301651,2482.1660747015967,20.603574350151348,-7.195330471432551,1,Fastball
0,86.87353478425194,2267.54817622315,13.793908085815458,-5.447374617189827,1,Fastball
0,89.99852917890568,2335.172859623067,17.601911361311963,-8.465780586735447,1,Fastball
0,85.53185516118128,2300.7411572599603,17.93626138398659,-5.776224989665798,1,Fastball
0,86.24137562717787,2540.6248076927636,16.491676120620745,-5.375045744691316,1,Fastball
0,86.84155875630977,2383.9898573502833,19.869866314127794,-5.998949977345946,1,Fastball
0,87.45277200593989,2558.783419775526,13.39843682262208,-7.5693743322527345,1,Fastball
0,83.88202362776066,2401.355828972326,15.139241017376662,-5.210056770087296,1,Fastball
0,86.13881671763515,2348.2403230624227,16.141226287982896,-8.584512157639828,1,Fastball
0,86.75386263122611,2579.446518007347,17.987253014978613,-7.354484190434154,1,Fastball
0,84.18090857352891,2280.6104302670833,20.182846279389604,-7.372342302899445,1,Fastball
0,89.79685391379294,2447.204685251348,13.828604551200872,-6.934564589467092,1,Fastball
0,88.89076796521611,2484.954720428606,14.537601575568557,-7.228481892521577,1,Fastball
0,85.59193972737211,2454.0859637384283,20.075613614025244,-7.647312247510473,1,Fastball
0,86.69135074170214,2225.347260526127,16.27403383815984,-7.438136603950299,1,Fastball
0,84.65106878246561,2406.574652249077,18.5749217201186,-6.9462577351956485,1,Fastball
0,86.21388226253889,2423.5505351349993,16.982918846253952,-7.095066874922596,1,Fastball
0,85.67255065480039,2348.2377210446357,21.81042642575631,-8.442406785759454,1,Fastball
0,84.87789338718758,2328.858144132741,16.36295213570823,-7.9683257984621605,1,Fastball
0,88.4610915252521,2442.420655681865,19.577140246520027,-7.856785501268634,1,Fastball
0,85.47443896097055,2324.9774488858675,18.070918881405984,-6.191446223099143,1,Fastball
0,87.45218250331118,2302.0926163387844,14.307358284625586,-8.45186245922366,1,Fastball
0,86.60301728775522,2311.679485851386,18.520163122676074,-7.127019729349592,1,Fastball
0,84.303048953005,2309.844479412386,20.010745052140763,-6.479707411741716,1,Fastball
0,84.05711168313691,2390.953341323578,19.87922737736572,-5.326967864459842,1,Fastball
0,88.29971372439613,2548.1326805187196,20.60781821259759,-5.700289398838468,1,Fastball
0,87.58468125108362,2479.6816266759784,20.31114330785494,-5.830129500083082,1,Fastball
0,88.95243965593127,2508.233763016236,17.65454442383184,-9.286526174387907,1,Fastball
0,87.31110521930944,2435.10723126012,13.21414415224266,-6.373229338832379,1,Fastball
0,87.38129134004109,2277.0550271083303,15.448538562244192,-7.6013812317877605,1,Fastball
0,85.02096709375022,2268.6476330337237,16.860621759555514,-6.692206945423426,1,Fastball
0,84.99708123952928,2514.575343858138,17.756311766022456,-5.162995145828663,1,Fastball
0,84.69725073426228,2522.468526950988,11.918814330315389,-8.256885701765185,1,Fastball
0,88.23439464015561,2397.243241148821,19.490029805763733,-4.960746164313681,1,Fastball
0,87.00882605474217,2442.691147177413,18.405708143098373,-7.552910425191737,1,Fastball
0,83.85569947645155,2388.3938822559417,17.925010925153636,-8.070842611938588,1,Fastball
0,86.03500457323287,2436.8049509715365,16.22988164495837,-6.821128966940231,1,Fastball
0,86.73050655395696,2410.329459106595,18.595873769592366,-5.696979048756895,1,Fastball
0,87.02508611664196,2449.0516657067915,13.011665991822074,-7.2665690356073345,1,Fastball
0,84.9414284383539,2457.7942402394424,21.45351025471811,-7.039963674132965,1,Fastball
0,83.21000363683035,2503.6972121795634,13.634580516169434,-7.518763582240816,1,Fastball
0,87.13039997748356,2428.0942134182164,16.806344923752327,-7.480893381463364,1,Fastball
0,89.91615542129686,2480.446297345499,21.009454883585093,-5.059347075319523,1,Fastball
0,84.42990359336098,2276.9070575362125,18.443772037843686,-6.9644447255064,1,Fastball
0,88.32842261501698,2396.189779500086,17.687886533315663,-6.052078471303045,1,Fastball
0,83.54571814329297,2557.170896497971,18.006655196726978,-5.728099957395497,1,Fastball
0,82.47442595802833,2411.9848403714145,10.739876535589527,-5.590041920733219,1,Fastball
0,86.81367938104844,2461.1152734724315,17.417954884717986,-7.615004603597917,1,Fastball
0,83.84353415242703,2327.797133259966,16.15373809070696,-5.530573351022296,1,Fastball
0,87.46495699558795,2381.8298930975457,15.561432280615746,-8.382422663949493,1,Fastball
0,85.33745330120574,2475.6778479451973,16.478209302232013,-8.293313087198381,1,Fastball
0,85.37839090993937,2380.205921885927,20.16982334928246,-6.71985149154461,1,Fastball
0,83.29691519639856,2484.2636740335674,14.50638386253306,-7.71714060530996,1,Fastball
0,87.73792641648053,2404.714964711077,16.51443528426289,-5.789262563868634,1,Fastball
0,88.17193697326614,2232.7829458724336,16.78850279491221,-7.126535306214416,1,Fastball
0,88.63229858511788,2233.44800876935,15.14324607541063,-7.776729550518073,1,Fastball
0,84.36850508519098,2301.1205708948796,17.939833374468897,-8.143723473406036,1,Fastball
0,84.60046683751403,2491.2244561932116,21.72034172182859,-6.320935491274038,1,Fastball
0,85.33532048468003,2378.1483614731915,16.881971960079174,-8.073436671061826,1,Fastball
0,88.8668177187614,2439.7043623814784,16.00464203368429,-8.212187899901396,1,Fastball
0,85.76609956392144,2433.224328608225,17.695362944096452,-8.316413224995056,1,Fastball
0,85.45822329452372,2391.253629864266,22.07865930923769,-7.274474366598631,1,Fastball
0,85.89833161620018,2402.373446063073,18.66011812960878,-7.512019707579498,1,Fastball
0,86.52664198177203,2320.2027031298708,16.42233484728706,-8.040743592715781,1,Fastball
0,84.10553464721795,2427.431307764765,13.976083122565655,-8.893568533666242,1,Fastball
0,86.0733313799759,2417.928212171301,14.72148508176317,-5.52583008269543,1,Fastball
0,87.38506054360116,2566.541357901619,16.749541064277583,-8.47643945239032,1,Fastball
0,83.18531395217292,2309.995155924382,11.242286857534786,-6.283538901168015,1,Fastball
0,85.70651766427176,2462.0596108857717,22.921314034787947,-7.457725279539958,1,Fastball
0,87.49162069684334,2571.890386089806,15.387974472633198,-7.904623906583587,1,Fastball
0,84.68453052517968,2243.068107925783,15.757889504611065,-6.414488308889114,1,Fastball
0,83.41568646138035,2385.890342569627,13.906233175205543,-6.95021735126526,1,Fastball
0,86.27692453828406,2580.3212484498245,17.144338547103022,-4.946268207079145,1,Fastball
0,86.22749149169933,2300.5260677631245,16.32109753782856,-6.2270405773387,1,Fastball
0,87.44287131237445,2380.2559314595032,12.657230083446407,-6.676410172142522,1,Fastball
0,85.0464492725825,2562.850389777388,18.53027034415962,-7.004764670504845,1,Fastball
0,84.22760185282226,2322.041193502212,10.796512136984314,-6.591067017476104,1,Fastball
0,85.01453274807537,2347.7000014807513,19.35077397783624,-6.534080210071593,1,Fastball
0,87.38680380576108,2443.1472049468357,18.609531904340688,-7.6983687172935475,1,Fastball
0,84.83259174473629,2256.8514876651516,12.3765163719845,-7.800714820047348,1,Fastball
0,88.57496310052183,2517.3758636925,13.737707652661596,-5.834458830024963,1,Fastball
0,89.44992993547714,2592.37099727411,19.980530767189364,-7.047862445359315,1,Fastball
0,84.58934621936392,2345.3528254996963,18.376768393714407,-7.345959430216716,1,Fastball
0,85.21580893037175,2457.1527914327357,13.563699141664145,-7.256784703927788,1,Fastball
0,87.75676296010668,2414.733411825833,16.63517523939648,-5.132313764982682,1,Fastball
0,88.58266923688255,2363.9867784198213,17.458512354960043,-6.443361098710706,1,Fastball
0,89.2378409666153,2472.606181294169,13.425340885266028,-7.41822057961312,1,Fastball
0,82.53963901025489,2401.607011576469,18.51432452778298,-7.04878288251987,1,Fastball
0,88.04216228133814,2390.765517272545,19.05892032036513,-6.398235308388586,1,Fastball
